-6.315612,47.624382
-6.238699,63.789246
-3.753713,61.604462
-17.359598,33.205673
-1.874599,24.989244
-2.277937,49.598907
1.761012,57.556717
-8.033044,25.62767
12.421762,42.082954
-4.98736,56.003181
0.993994,27.477116
9.816054,27.921782
-2.372307,34.346462
-4.888294,40.117287
-10.740606,34.379292
13.884122,45.304409
8.446636,37.228115
2.162588,33.772984
-1.087575,24.002689
4.448123,46.36245
-5.843253,33.213936
-5.334375,26.322252
-0.527525,43.185604
7.677346,53.150696
-7.570361,35.589882
2.625441,23.883886
8.86558,43.158588
5.546039,43.876743
4.444429,24.60811
23.190081,20.644903
-1.504276,51.137264
4.238623,46.967812
12.960835,27.880379
15.664219,37.734676
13.28547,48.174854
7.367955,44.395882
21.289085,33.527042
22.566963,36.824436
-0.820815,37.850216
-2.882361,29.320141
12.948856,39.500473
-3.105709,40.028938
4.214113,43.660408
-9.225837,29.192724
-1.760871,34.653664
-8.288846,32.258152
-10.072092,29.572548
-9.111635,32.346085
-18.24428,36.938145
-12.799835,37.59597
6.503836,16.218227
-5.670938,37.591515
-11.141304,37.592075
-24.603527,28.982355
-20.263248,16.331982
-11.124598,62.011574
-11.33436,38.980438
-15.711828,30.284065
-9.270874,33.156357
-0.193037,34.116795
0.914576,46.221985
9.705846,24.558683
-0.931996,26.008448
3.600944,30.403259
-2.528198,43.987709
5.602908,23.592503
23.070396,35.62368
4.031425,44.103004
3.064366,45.194653
14.311538,35.951469
5.27874,32.498177
1.524033,34.741535
-8.436557,31.782761
4.306955,39.834049
12.25431,39.180798
2.605717,32.411903
3.79321,28.123611
7.319664,46.815929
-0.647385,31.233715
3.51172,15.652388
-2.766964,37.968708
1.024595,41.088676
-1.174551,35.136551
-0.290303,22.028105
8.879324,43.662533
7.587729,45.865871
9.848632,27.5737
19.230932,23.737572
-4.011864,43.678928
3.303749,51.20927
0.345642,19.005312
20.44231,35.600372
16.945683,41.786423
0.944065,31.247532
2.226374,23.473959
9.815755,37.304104
1.187871,33.6236
-6.232754,39.460064
-0.061841,30.789528
3.156248,40.340012
-0.253367,45.795097
-9.537324,37.072372
11.043692,45.453178
-8.82003,30.954548
-23.013363,33.699699
-14.472813,31.725452
-16.609457,34.661278
-15.271756,36.295719
-9.858399,26.535376
-8.827762,41.20723
0.410979,52.305141
-13.982697,29.896358
-17.001043,15.75731
-10.405964,44.866562
-9.795399,39.86628
-25.280333,25.655514
1.333167,27.991543
1.411459,37.779949
-0.386295,42.155968
-1.096968,21.605135
1.176548,26.203121
6.89488,27.600601
0.614779,46.871391
2.999076,23.839766
11.282042,39.421318
2.811966,42.677624
4.961946,41.02824
11.919014,27.626764
2.965826,32.78997
1.004225,35.893135
-6.875576,25.548351
5.038141,37.09351
14.835411,38.745842
3.69112,31.043272
4.136072,40.202297
6.694388,45.743233
2.976769,32.748177
2.116308,18.890242
-1.053049,35.21616
0.655602,42.247952
-2.497328,34.337334
-6.278057,28.152679
8.823133,50.19376
6.078784,44.184921
3.840799,25.740208
13.45526,20.565512
1.317337,40.589924
6.261345,52.0457
16.045834,27.419474
3.542158,39.992535
15.479075,42.446213
3.631453,39.900959
20.746656,35.197292
9.364415,37.419964
-6.934211,37.468334
-6.584422,28.389263
2.365177,29.38903
-4.286201,39.919773
1.425683,42.134037
-12.058655,45.016758
5.228134,40.962833
8.924076,32.64436
-22.392813,34.407246
-14.898739,18.637123
-8.033669,42.560509
-20.504475,35.546432
-1.82984,24.91275
-8.226173,39.567806
-9.061132,42.91647
-9.237556,30.043821
-19.269299,17.795288
-9.363136,52.169479
-1.530148,49.789307
-15.917393,28.912746
-4.01022,31.003876
2.960567,40.338528
4.275109,42.930176
2.162894,20.959709
8.75521,23.930285
-2.055143,43.417545
-0.547115,41.995827
-0.749199,20.118944
23.233982,35.177433
11.375476,30.461401
0.258378,39.105209
8.330233,27.493975
3.522909,34.013332
8.374189,28.057028
-4.069493,28.297501
6.664923,42.625225
-0.193235,39.259155
5.065061,29.659281
4.289018,34.218529
5.570717,46.528973
-9.098659,31.599171
-18.828106,27.883038
1.833029,37.709015
12.771399,56.869476
-4.699925,35.031376
3.899419,19.919432
7.440224,44.593422
4.530356,34.86301
4.598789,26.611263
11.00404,22.276031
-2.315046,44.541443
-1.413481,37.8326
6.427986,24.711546
17.121134,32.846092
12.21632,45.07806
1.485541,45.273842
15.693257,33.511387
17.486095,37.835361
-7.95591,43.150803
-3.798594,38.247208
5.092743,38.236214
-1.112468,39.294559
6.07066,40.879028
-7.600617,36.98027
-6.139462,28.394989
-6.799921,31.011831
-11.544838,25.508678
-9.595402,38.779793
-13.58316,35.564148
-6.665074,37.267483
-7.74655,27.226915
-9.339152,30.497135
-10.82784,33.287415
-18.158468,32.489281
-5.302332,11.54178
-10.220949,43.857559
-7.98037,42.00354
1.531862,32.968891
10.36808,24.010313
2.038492,36.983746
0.907323,48.004417
-8.428469,17.840425
-13.591355,32.851849
-0.508417,43.139946
